"Tag Code","Site Name","First Time Value","Count"
"3D9.1C2CE295DB","B2J - Bonneville PH2 Juvenile","5/18/2010 2:37:34 PM","1"
"3D9.1BF27FAE3C","B2J - Bonneville PH2 Juvenile","5/18/2010 1:44:02 PM","1"
"3D9.1BF26B9141","B2J - Bonneville PH2 Juvenile","5/18/2010 1:42:00 PM","1"
"3D9.1BF26BCF94","BCC - BON PH2 Corner Collector","5/18/2010 1:37:15 PM","1"
"3D9.1C2CE3F5EA","B2J - Bonneville PH2 Juvenile","5/18/2010 7:01:02 AM","1"
"3D9.1BF26BDB34","B2J - Bonneville PH2 Juvenile","5/18/2010 5:30:28 AM","1"
"3D9.1BF27FE7EC","BCC - BON PH2 Corner Collector","5/18/2010 3:15:25 AM","1"
"3D9.1BF27FB0C8","BCC - BON PH2 Corner Collector","5/17/2010 5:22:05 PM","1"
"3D9.1C2CFC3F04","BCC - BON PH2 Corner Collector","5/17/2010 5:04:47 PM","1"
"3D9.1BF27D7CD5","BCC - BON PH2 Corner Collector","5/17/2010 4:50:11 PM","1"
"3D9.1C2CDA176B","BCC - BON PH2 Corner Collector","5/17/2010 3:25:27 PM","1"
"3D9.1BF26BF082","BCC - BON PH2 Corner Collector","5/17/2010 2:12:26 PM","1"
"3D9.1BF26B8B8D","B2J - Bonneville PH2 Juvenile","5/17/2010 12:13:41 PM","1"
"3D9.1BF27F9417","BCC - BON PH2 Corner Collector","5/17/2010 11:43:27 AM","1"
"3D9.1C2D155C7A","BCC - BON PH2 Corner Collector","5/17/2010 7:50:51 AM","1"
"3D9.1BF26B6B43","BCC - BON PH2 Corner Collector","5/17/2010 7:08:32 AM","1"
"3D9.1BF27F61EC","BCC - BON PH2 Corner Collector","5/17/2010 6:47:47 AM","1"
"3D9.1C2CDA16E4","BCC - BON PH2 Corner Collector","5/17/2010 5:56:01 AM","1"
"3D9.1BF26BE83F","BCC - BON PH2 Corner Collector","5/17/2010 5:50:49 AM","1"
"3D9.1BF26B69D3","BCC - BON PH2 Corner Collector","5/17/2010 5:50:26 AM","1"
"3D9.1C2CE3FC58","B2J - Bonneville PH2 Juvenile","5/17/2010 1:06:15 AM","1"
"3D9.1C2D153C64","BCC - BON PH2 Corner Collector","5/16/2010 9:17:12 PM","1"
"3D9.1C2CDA01DB","B2J - Bonneville PH2 Juvenile","5/16/2010 7:55:16 PM","1"
"3D9.1BF27FAD90","BCC - BON PH2 Corner Collector","5/16/2010 6:05:27 PM","1"
"3D9.1BF26B8600","B2J - Bonneville PH2 Juvenile","5/16/2010 11:25:10 AM","1"
"3D9.1BF26B925D","BCC - BON PH2 Corner Collector","5/16/2010 9:05:51 AM","1"
"3D9.1BF27F8D4B","BCC - BON PH2 Corner Collector","5/16/2010 7:56:26 AM","1"
"3D9.1BF26B9135","B2J - Bonneville PH2 Juvenile","5/16/2010 7:25:09 AM","1"
"3D9.1BF26B9B16","B2J - Bonneville PH2 Juvenile","5/16/2010 6:48:33 AM","1"
"3D9.1BF28059C7","B2J - Bonneville PH2 Juvenile","5/16/2010 3:51:34 AM","1"
"3D9.1BF26BEA4E","BCC - BON PH2 Corner Collector","5/16/2010 3:41:31 AM","1"
"3D9.1BF26BEF8A","BCC - BON PH2 Corner Collector","5/16/2010 2:33:37 AM","1"
"3D9.1C2CE2D83E","BCC - BON PH2 Corner Collector","5/16/2010 1:43:34 AM","1"
"3D9.1BF26BCFA5","BCC - BON PH2 Corner Collector","5/15/2010 11:55:57 PM","1"
"3D9.1BF2803CA4","BCC - BON PH2 Corner Collector","5/15/2010 8:15:55 PM","1"
"3D9.1C2D1502CF","BCC - BON PH2 Corner Collector","5/15/2010 8:08:42 PM","1"
"3D9.1BF27FDC92","B2J - Bonneville PH2 Juvenile","5/15/2010 11:31:52 AM","1"
"3D9.1BF28046FE","BCC - BON PH2 Corner Collector","5/15/2010 7:57:10 AM","1"
"3D9.1BF26B6554","BCC - BON PH2 Corner Collector","5/15/2010 7:30:41 AM","1"
"3D9.1BF26BED16","BCC - BON PH2 Corner Collector","5/15/2010 6:13:31 AM","1"
"3D9.1BF281069D","BCC - BON PH2 Corner Collector","5/14/2010 9:31:51 PM","1"
"3D9.1BF26B923B","B2J - Bonneville PH2 Juvenile","5/14/2010 9:04:26 PM","1"
"3D9.1C2D13C497","B2J - Bonneville PH2 Juvenile","5/14/2010 8:37:11 PM","1"
"3D9.1BF26B86F6","BCC - BON PH2 Corner Collector","5/14/2010 7:52:45 PM","1"
"3D9.1BF26B89A2","BCC - BON PH2 Corner Collector","5/14/2010 7:06:56 PM","1"
"3D9.1BF26B758E","B2J - Bonneville PH2 Juvenile","5/14/2010 5:35:50 PM","1"
"3D9.1BF280C632","B2J - Bonneville PH2 Juvenile","5/14/2010 4:08:52 PM","1"
"3D9.1BF26B8E6E","B2J - Bonneville PH2 Juvenile","5/14/2010 3:24:09 PM","1"
"3D9.1BF2807E40","B2J - Bonneville PH2 Juvenile","5/14/2010 2:47:58 PM","1"
"3D9.1BF26B94FB","B2J - Bonneville PH2 Juvenile","5/14/2010 2:46:49 PM","1"
"3D9.1BF26B5696","BCC - BON PH2 Corner Collector","5/14/2010 2:38:16 PM","1"
"3D9.1BF26BA540","BCC - BON PH2 Corner Collector","5/14/2010 2:02:59 PM","1"
"3D9.1C2CFFE191","BCC - BON PH2 Corner Collector","5/14/2010 1:08:39 PM","1"
"3D9.1C2CEB3E46","BCC - BON PH2 Corner Collector","5/14/2010 1:07:04 PM","1"
"3D9.1BF26BA4FF","BCC - BON PH2 Corner Collector","5/14/2010 11:51:54 AM","1"
"3D9.1BF27FC50B","BCC - BON PH2 Corner Collector","5/14/2010 11:33:18 AM","1"
"3D9.1BF26B7D8B","B2J - Bonneville PH2 Juvenile","5/14/2010 9:25:05 AM","1"
"3D9.1BF27FA4D5","B2J - Bonneville PH2 Juvenile","5/14/2010 9:02:51 AM","1"
"3D9.1BF27FE11F","BCC - BON PH2 Corner Collector","5/14/2010 8:26:22 AM","1"
"3D9.1BF26C0C89","B2J - Bonneville PH2 Juvenile","5/14/2010 8:15:04 AM","1"
"3D9.1BF26BA1E9","B2J - Bonneville PH2 Juvenile","5/14/2010 7:24:17 AM","1"
"3D9.1C2CF5C472","BCC - BON PH2 Corner Collector","5/14/2010 5:04:43 AM","1"
"3D9.1C2CF420F2","B2J - Bonneville PH2 Juvenile","5/14/2010 4:21:58 AM","1"
"3D9.1BF27FE738","BCC - BON PH2 Corner Collector","5/14/2010 2:32:40 AM","1"
"3D9.1BF26BE388","B2J - Bonneville PH2 Juvenile","5/14/2010 12:04:31 AM","1"
"3D9.1C2CE2BB7C","B2J - Bonneville PH2 Juvenile","5/13/2010 9:17:47 PM","1"
"3D9.1BF26B8608","BCC - BON PH2 Corner Collector","5/13/2010 6:45:10 PM","1"
"3D9.1C2CFF645F","BCC - BON PH2 Corner Collector","5/13/2010 6:37:02 PM","1"
"3D9.1C2CF5D8C7","BCC - BON PH2 Corner Collector","5/13/2010 6:23:17 PM","1"
"3D9.1C2CFB51A1","BCC - BON PH2 Corner Collector","5/13/2010 5:02:51 PM","1"
"3D9.1BF26BA54C","BCC - BON PH2 Corner Collector","5/13/2010 1:06:59 PM","1"
"3D9.1BF26B5A70","B2J - Bonneville PH2 Juvenile","5/13/2010 12:21:14 PM","1"
"3D9.1C2CF5B31F","BCC - BON PH2 Corner Collector","5/13/2010 11:53:41 AM","1"
"3D9.1C2CFCFA09","B2J - Bonneville PH2 Juvenile","5/13/2010 11:43:21 AM","1"
"3D9.1BF26BDFB7","B2J - Bonneville PH2 Juvenile","5/13/2010 9:25:50 AM","1"
"3D9.1C2CE292FB","BCC - BON PH2 Corner Collector","5/13/2010 7:09:05 AM","1"
"3D9.1BF28057BC","BCC - BON PH2 Corner Collector","5/13/2010 6:12:44 AM","1"
"3D9.1BF26B7EC0","BCC - BON PH2 Corner Collector","5/13/2010 4:54:15 AM","1"
"3D9.1BF26BA492","BCC - BON PH2 Corner Collector","5/13/2010 3:56:12 AM","1"
"3D9.1BF26BDFFB","B2J - Bonneville PH2 Juvenile","5/13/2010 1:57:10 AM","1"
"3D9.1BF26B8278","B2J - Bonneville PH2 Juvenile","5/12/2010 8:38:23 PM","1"
"3D9.1BF26B694A","B2J - Bonneville PH2 Juvenile","5/12/2010 8:32:37 PM","1"
"3D9.1BF26B5C48","B2J - Bonneville PH2 Juvenile","5/12/2010 8:32:27 PM","1"
"3D9.1BF26B9994","BCC - BON PH2 Corner Collector","5/12/2010 7:30:59 PM","1"
"3D9.1C2CE2B188","BCC - BON PH2 Corner Collector","5/12/2010 7:07:43 PM","1"
"3D9.1C2CFFD1EE","BCC - BON PH2 Corner Collector","5/12/2010 5:07:56 PM","1"
"3D9.1BF26B1D9B","B2J - Bonneville PH2 Juvenile","5/12/2010 4:56:14 PM","1"
"3D9.1BF26BE5C8","BCC - BON PH2 Corner Collector","5/12/2010 3:29:44 PM","1"
"3D9.1BF27F9681","B2J - Bonneville PH2 Juvenile","5/12/2010 2:16:28 PM","1"
"3D9.1C2CFF630C","B2J - Bonneville PH2 Juvenile","5/12/2010 1:29:51 PM","1"
"3D9.1BF26BA505","B2J - Bonneville PH2 Juvenile","5/12/2010 7:42:10 AM","1"
"3D9.1BF26BBD93","BCC - BON PH2 Corner Collector","5/12/2010 6:46:51 AM","1"
"3D9.1BF26B3651","B2J - Bonneville PH2 Juvenile","5/12/2010 6:05:51 AM","1"
"3D9.1C2CFD0244","B2J - Bonneville PH2 Juvenile","5/11/2010 9:15:27 PM","1"
"3D9.1BF26B5758","BCC - BON PH2 Corner Collector","5/11/2010 7:38:34 PM","1"
"3D9.1C2CF5C0AC","B2J - Bonneville PH2 Juvenile","5/11/2010 7:15:27 PM","1"
"3D9.1BF280B7EC","B2J - Bonneville PH2 Juvenile","5/11/2010 3:15:09 PM","1"
"3D9.1C2D1745B1","BCC - BON PH2 Corner Collector","5/11/2010 9:10:57 AM","1"
"3D9.1BF26B7F7C","BCC - BON PH2 Corner Collector","5/11/2010 7:41:22 AM","1"
"3D9.1BF26BF007","BCC - BON PH2 Corner Collector","5/11/2010 7:26:51 AM","1"
"3D9.1BF26B4AC4","BCC - BON PH2 Corner Collector","5/11/2010 1:36:03 AM","1"
"3D9.1BF280B86A","B2J - Bonneville PH2 Juvenile","5/10/2010 8:50:22 PM","1"
"3D9.1C2CFF275F","B2J - Bonneville PH2 Juvenile","5/10/2010 8:31:21 PM","1"
"3D9.1BF27F953B","BCC - BON PH2 Corner Collector","5/10/2010 7:03:51 PM","1"
"3D9.1BF2803D15","BCC - BON PH2 Corner Collector","5/10/2010 6:27:01 PM","1"
"3D9.1C2D178FF4","B2J - Bonneville PH2 Juvenile","5/10/2010 4:48:00 PM","1"
"3D9.1BF27F8B05","B2J - Bonneville PH2 Juvenile","5/10/2010 3:11:51 PM","1"
"3D9.1BF27F8890","B2J - Bonneville PH2 Juvenile","5/10/2010 12:50:02 PM","1"
"3D9.1BF26B38A3","B2J - Bonneville PH2 Juvenile","5/10/2010 11:32:19 AM","1"
"3D9.1C2D163496","BCC - BON PH2 Corner Collector","5/10/2010 11:22:01 AM","1"
"3D9.1BF26BF864","BCC - BON PH2 Corner Collector","5/10/2010 10:58:50 AM","1"
"3D9.1BF26B82F9","BCC - BON PH2 Corner Collector","5/10/2010 9:52:36 AM","1"
"3D9.1BF27FC960","BCC - BON PH2 Corner Collector","5/10/2010 5:18:49 AM","1"
"3D9.1BF26BA1AC","BCC - BON PH2 Corner Collector","5/10/2010 1:43:37 AM","1"
"3D9.1BF27F85E8","BCC - BON PH2 Corner Collector","5/9/2010 7:46:35 PM","1"
"3D9.1BF26B2700","BCC - BON PH2 Corner Collector","5/9/2010 3:20:45 PM","1"
"3D9.1BF26BA66D","B2J - Bonneville PH2 Juvenile","5/9/2010 1:35:25 PM","1"
"3D9.1C2D1510DF","BCC - BON PH2 Corner Collector","5/9/2010 7:37:35 AM","1"
"3D9.1BF26BA253","BCC - BON PH2 Corner Collector","5/9/2010 5:43:35 AM","1"
"3D9.1C2C87CDEB","BCC - BON PH2 Corner Collector","5/9/2010 4:36:54 AM","1"
"3D9.1BF26BA003","BCC - BON PH2 Corner Collector","5/9/2010 2:29:18 AM","1"
"3D9.1C2CEBDF73","B2J - Bonneville PH2 Juvenile","5/8/2010 10:24:32 PM","1"
"3D9.1C2C2AC487","BCC - BON PH2 Corner Collector","5/8/2010 8:02:03 PM","1"
"3D9.1BF26B44E2","BCC - BON PH2 Corner Collector","5/8/2010 7:54:35 PM","1"
"3D9.1BF26B9986","BCC - BON PH2 Corner Collector","5/8/2010 7:48:15 PM","1"
"3D9.1BF27FC3A9","BCC - BON PH2 Corner Collector","5/8/2010 7:45:22 PM","1"
"3D9.1BF27FFACA","BCC - BON PH2 Corner Collector","5/7/2010 5:29:11 AM","1"
"3D9.1BF26B8D4D","BCC - BON PH2 Corner Collector","5/5/2010 8:07:29 AM","1"
"3D9.1C2C45EC3C","B2J - Bonneville PH2 Juvenile","7/6/2009 7:07:56 PM","1"
"3D9.1C2CCC855C","B2J - Bonneville PH2 Juvenile","6/29/2009 10:19:03 PM","1"
"3D9.1BF27FA2BA","BCC - BON PH2 Corner Collector","6/17/2009 12:26:12 PM","1"
"3D9.1BF27F9393","B2J - Bonneville PH2 Juvenile","6/17/2009 5:51:47 AM","1"
"3D9.1C2CDDFBE8","BCC - BON PH2 Corner Collector","6/15/2009 6:57:15 PM","1"
"3D9.1C2C3A2BB1","BCC - BON PH2 Corner Collector","6/10/2009 7:44:26 PM","1"
"3D9.1BF280834C","B2J - Bonneville PH2 Juvenile","6/10/2009 12:30:46 PM","1"
"3D9.1C2CDDF661","BCC - BON PH2 Corner Collector","6/8/2009 11:01:50 PM","1"
"3D9.1C2CDE1291","B2J - Bonneville PH2 Juvenile","6/6/2009 9:14:17 PM","1"
"3D9.1C2CDE2349","BCC - BON PH2 Corner Collector","6/6/2009 7:23:27 AM","1"
"3D9.1C2CC052C5","BCC - BON PH2 Corner Collector","6/6/2009 6:47:38 AM","1"
"3D9.1BF280C6DF","B2J - Bonneville PH2 Juvenile","6/5/2009 9:23:09 PM","1"
"3D9.1BF27FBCB6","BCC - BON PH2 Corner Collector","6/5/2009 8:40:58 PM","1"
"3D9.1BF2800E8B","B2J - Bonneville PH2 Juvenile","6/5/2009 6:10:53 AM","1"
"3D9.1BF27FBD27","BCC - BON PH2 Corner Collector","6/5/2009 4:54:19 AM","1"
"3D9.1BF280DAB1","B2J - Bonneville PH2 Juvenile","6/5/2009 2:33:38 AM","1"
"3D9.1C2CC0B948","B2J - Bonneville PH2 Juvenile","6/3/2009 11:41:59 PM","1"
"3D9.1BF25D9645","B2J - Bonneville PH2 Juvenile","5/31/2009 8:22:48 PM","1"
"3D9.1BF179C227","B2J - Bonneville PH2 Juvenile","5/31/2009 4:04:41 PM","1"
"3D9.1BF27D7BE2","B2J - Bonneville PH2 Juvenile","5/31/2009 2:28:36 AM","1"
"3D9.1BF27F9B71","B2J - Bonneville PH2 Juvenile","5/31/2009 1:15:57 AM","1"
"3D9.1C2CDD90C5","B2J - Bonneville PH2 Juvenile","5/29/2009 9:31:08 PM","1"
"3D9.1BF27FD3DD","B2J - Bonneville PH2 Juvenile","5/29/2009 9:20:46 PM","1"
"3D9.1C2CD47B91","BCC - BON PH2 Corner Collector","5/29/2009 6:56:49 PM","1"
"3D9.1BF25D8DA7","BCC - BON PH2 Corner Collector","5/28/2009 2:56:07 PM","1"
"3D9.1C2CD786D5","BCC - BON PH2 Corner Collector","5/28/2009 1:21:41 PM","1"
"3D9.1BF26301AD","B2J - Bonneville PH2 Juvenile","5/28/2009 9:54:21 AM","1"
"3D9.1BF262CADC","B2J - Bonneville PH2 Juvenile","5/27/2009 3:14:26 PM","1"
"3D9.1BF262F40F","BCC - BON PH2 Corner Collector","5/27/2009 7:07:13 AM","1"
"3D9.1C2CD75FCB","B2J - Bonneville PH2 Juvenile","5/26/2009 9:31:12 PM","1"
"3D9.1BF26312E1","BCC - BON PH2 Corner Collector","5/26/2009 11:29:46 AM","1"
"3D9.1BF25D973A","B2J - Bonneville PH2 Juvenile","5/26/2009 8:20:19 AM","1"
"3D9.1BF27FECDE","B2J - Bonneville PH2 Juvenile","5/25/2009 2:12:28 AM","1"
"3D9.1C2CCC77B9","B2J - Bonneville PH2 Juvenile","5/25/2009 12:53:22 AM","1"
"3D9.1BF262A9D1","BCC - BON PH2 Corner Collector","5/23/2009 9:05:51 PM","1"
"3D9.1C2CDDA5FD","B2J - Bonneville PH2 Juvenile","5/23/2009 7:21:20 PM","1"
"3D9.1C2C4473E6","B2J - Bonneville PH2 Juvenile","5/22/2009 9:34:10 PM","1"
"3D9.1C2CDDC894","BCC - BON PH2 Corner Collector","5/22/2009 5:47:19 PM","1"
"3D9.1BF25DB82D","BCC - BON PH2 Corner Collector","5/22/2009 10:37:17 AM","1"
"3D9.1BF25D6B53","B2J - Bonneville PH2 Juvenile","5/21/2009 9:49:18 PM","1"
"3D9.1BF262AD1E","BCC - BON PH2 Corner Collector","5/21/2009 4:14:26 PM","1"
"3D9.1BF26318F5","BCC - BON PH2 Corner Collector","5/21/2009 5:01:09 AM","1"
"3D9.1BF262FB79","B2J - Bonneville PH2 Juvenile","5/20/2009 2:31:45 PM","1"
"3D9.1C2CABFDAF","BCC - BON PH2 Corner Collector","5/20/2009 3:53:03 AM","1"
"3D9.1BF16C236F","B2J - Bonneville PH2 Juvenile","5/19/2009 8:17:18 PM","1"
"3D9.1BF27FEC30","B2J - Bonneville PH2 Juvenile","5/19/2009 12:55:36 PM","1"
"3D9.1C2CCE0FF7","B2J - Bonneville PH2 Juvenile","5/19/2009 10:43:40 AM","1"
"3D9.1C2CDDE417","BCC - BON PH2 Corner Collector","5/19/2009 9:24:52 AM","1"
"3D9.1BF2629B31","BCC - BON PH2 Corner Collector","5/19/2009 6:16:19 AM","1"
"3D9.1BF2627F20","B2J - Bonneville PH2 Juvenile","5/19/2009 3:01:58 AM","1"
"3D9.1C2CDDE8D5","BCC - BON PH2 Corner Collector","5/19/2009 2:39:44 AM","1"
"3D9.1BF25CFA7D","B2J - Bonneville PH2 Juvenile","5/19/2009 2:35:44 AM","1"
"3D9.1BF28104EF","B2J - Bonneville PH2 Juvenile","5/19/2009 12:20:43 AM","1"
"3D9.1BF262FDF8","B2J - Bonneville PH2 Juvenile","5/18/2009 9:17:29 PM","1"
"3D9.1BF179B006","B2J - Bonneville PH2 Juvenile","5/18/2009 9:05:01 PM","1"
"3D9.1BF17A9C4E","B2J - Bonneville PH2 Juvenile","5/18/2009 8:48:53 PM","1"
"3D9.1BF2804596","BCC - BON PH2 Corner Collector","5/18/2009 7:11:35 PM","1"
"3D9.1BF2629980","BCC - BON PH2 Corner Collector","5/18/2009 7:03:37 PM","1"
"3D9.1BF178F6C5","B2J - Bonneville PH2 Juvenile","5/18/2009 6:46:24 PM","1"
"3D9.1BF25D9000","BCC - BON PH2 Corner Collector","5/18/2009 5:19:52 PM","1"
"3D9.1C2CAC5F93","BCC - BON PH2 Corner Collector","5/18/2009 4:55:18 PM","1"
"3D9.1BF25D5888","BCC - BON PH2 Corner Collector","5/18/2009 4:53:35 PM","1"
"3D9.1BF27F9E43","B2J - Bonneville PH2 Juvenile","5/18/2009 4:35:21 PM","1"
"3D9.1BF262F35B","BCC - BON PH2 Corner Collector","5/18/2009 3:53:53 PM","1"
"3D9.1BF17AB4DB","B2J - Bonneville PH2 Juvenile","5/18/2009 11:35:03 AM","1"
"3D9.1C2C447303","B2J - Bonneville PH2 Juvenile","5/18/2009 8:25:10 AM","1"
"3D9.1BF1A8AF8C","BCC - BON PH2 Corner Collector","5/17/2009 6:35:56 PM","1"
"3D9.1BF25D9255","B2J - Bonneville PH2 Juvenile","5/17/2009 10:56:59 AM","1"
"3D9.1C2CDF7ECB","BCC - BON PH2 Corner Collector","5/16/2009 7:45:41 PM","1"
"3D9.1C2CDDC267","BCC - BON PH2 Corner Collector","5/16/2009 7:31:06 PM","1"
"3D9.1BF25D3532","BCC - BON PH2 Corner Collector","5/16/2009 7:13:36 PM","1"
"3D9.1C2CDF839A","BCC - BON PH2 Corner Collector","5/16/2009 3:41:12 PM","1"
"3D9.1BF27D5D12","B2J - Bonneville PH2 Juvenile","5/16/2009 1:45:42 PM","1"
"3D9.1C2CCE1DCC","BCC - BON PH2 Corner Collector","5/16/2009 11:22:34 AM","1"
"3D9.1BF25DC2EC","BCC - BON PH2 Corner Collector","5/16/2009 8:22:48 AM","1"
"3D9.1C2CC059E5","BCC - BON PH2 Corner Collector","5/16/2009 7:30:15 AM","1"
"3D9.1BF2629B58","B2J - Bonneville PH2 Juvenile","5/15/2009 4:06:25 PM","1"
"3D9.1BF25D058B","B2J - Bonneville PH2 Juvenile","5/15/2009 11:06:44 AM","1"
"3D9.1C2CD75DD9","BCC - BON PH2 Corner Collector","5/15/2009 8:16:34 AM","1"
"3D9.1BF2629A5F","BCC - BON PH2 Corner Collector","5/15/2009 6:46:36 AM","1"
"3D9.1C2CAB2E59","BCC - BON PH2 Corner Collector","5/15/2009 6:18:41 AM","1"
"3D9.1BF27F8B98","BCC - BON PH2 Corner Collector","5/15/2009 4:23:33 AM","1"
"3D9.1BF17A9CB0","B2J - Bonneville PH2 Juvenile","5/14/2009 8:25:59 PM","1"
"3D9.1BF1E78D2B","BCC - BON PH2 Corner Collector","5/14/2009 4:08:51 PM","1"
"3D9.1BF17A9DF6","B2J - Bonneville PH2 Juvenile","5/14/2009 11:41:20 AM","1"
"3D9.1BF1A8B985","BCC - BON PH2 Corner Collector","5/14/2009 11:40:39 AM","1"
"3D9.1BF26317DC","BCC - BON PH2 Corner Collector","5/14/2009 6:32:50 AM","1"
"3D9.1BF280A593","BCC - BON PH2 Corner Collector","5/14/2009 6:24:55 AM","1"
"3D9.1C2CD79C6B","BCC - BON PH2 Corner Collector","5/14/2009 4:53:29 AM","1"
"3D9.1BF27FCBE4","B2J - Bonneville PH2 Juvenile","5/13/2009 9:35:09 PM","1"
"3D9.1C2CD4ACF8","B2J - Bonneville PH2 Juvenile","5/13/2009 3:34:14 PM","1"
"3D9.1BF25D9C3F","B2J - Bonneville PH2 Juvenile","5/13/2009 1:14:08 PM","1"
"3D9.1BF16B9B8A","BCC - BON PH2 Corner Collector","5/13/2009 8:21:27 AM","1"
"3D9.1BF2810BE0","BCC - BON PH2 Corner Collector","5/13/2009 8:15:51 AM","1"
"3D9.1BF25D08E8","B2J - Bonneville PH2 Juvenile","5/12/2009 8:52:21 PM","1"
"3D9.1C2CD78E19","B2J - Bonneville PH2 Juvenile","5/12/2009 7:12:19 PM","1"
"3D9.1C2CC047DA","BCC - BON PH2 Corner Collector","5/12/2009 6:11:02 PM","1"
"3D9.1BF25D2F87","BCC - BON PH2 Corner Collector","5/12/2009 4:36:03 PM","1"
"3D9.1BF280E8C2","BCC - BON PH2 Corner Collector","5/12/2009 3:18:13 PM","1"
"3D9.1BF262EDC6","BCC - BON PH2 Corner Collector","5/12/2009 5:13:07 AM","1"
"3D9.1BF262E0D5","BCC - BON PH2 Corner Collector","5/11/2009 5:22:43 PM","1"
"3D9.1BF1CC2A04","BCC - BON PH2 Corner Collector","5/11/2009 4:34:14 PM","1"
"3D9.1C2CCC7EC1","B2J - Bonneville PH2 Juvenile","5/10/2009 8:42:38 PM","1"
"3D9.1BF1A8BE7E","B2J - Bonneville PH2 Juvenile","5/10/2009 4:47:41 PM","1"
"3D9.1BF25DC7FB","BCC - BON PH2 Corner Collector","5/10/2009 3:11:19 PM","1"
"3D9.1BF1CC2EE1","B2J - Bonneville PH2 Juvenile","5/9/2009 12:02:41 PM","1"
"3D9.1BF262AFB6","B2J - Bonneville PH2 Juvenile","5/9/2009 3:12:25 AM","1"
"3D9.1C2CDF7957","B2J - Bonneville PH2 Juvenile","5/8/2009 9:54:24 AM","1"
"3D9.1BF280B6FB","B2J - Bonneville PH2 Juvenile","6/23/2008 4:31:15 PM","1"
"3D9.1BF1CC32C8","B2J - Bonneville PH2 Juvenile","6/14/2008 4:39:26 PM","1"
"3D9.1C2C3FD809","B2J - Bonneville PH2 Juvenile","6/13/2008 6:07:15 AM","1"
"3D9.1BF27FABCB","B2J - Bonneville PH2 Juvenile","6/12/2008 3:22:46 PM","1"
"3D9.1BF1A8BC6E","BCC - BON PH2 Corner Collector","6/11/2008 8:32:59 AM","1"
"3D9.1C2C44C62F","B2J - Bonneville PH2 Juvenile","6/10/2008 11:55:14 PM","1"
"3D9.1BF280A220","BCC - BON PH2 Corner Collector","6/10/2008 12:54:42 PM","1"
"3D9.1BF262B470","B2J - Bonneville PH2 Juvenile","6/9/2008 8:21:17 PM","1"
"3D9.1BF1A8C89E","B2J - Bonneville PH2 Juvenile","6/9/2008 6:40:55 AM","1"
"3D9.1BF242FBA0","BCC - BON PH2 Corner Collector","6/8/2008 5:33:59 PM","1"
"3D9.1C2C4544FE","BCC - BON PH2 Corner Collector","6/8/2008 5:11:03 PM","1"
"3D9.1BF2808950","B2J - Bonneville PH2 Juvenile","6/8/2008 2:55:45 PM","1"
"3D9.1BF1A8B288","BCC - BON PH2 Corner Collector","6/8/2008 6:02:00 AM","1"
"3D9.1BF1F9EC3F","BCC - BON PH2 Corner Collector","6/7/2008 7:48:35 PM","1"
"3D9.1BF2808779","B2J - Bonneville PH2 Juvenile","6/6/2008 7:23:33 AM","1"
"3D9.1BF1C6DB21","B2J - Bonneville PH2 Juvenile","6/3/2008 9:17:31 PM","1"
"3D9.1BF1C3E6D0","BCC - BON PH2 Corner Collector","6/2/2008 10:16:19 AM","1"
"3D9.1BF1A8BD41","B2J - Bonneville PH2 Juvenile","6/1/2008 12:12:23 AM","1"
"3D9.1BF242C894","BCC - BON PH2 Corner Collector","5/31/2008 7:15:43 PM","1"
"3D9.1BF280DA7F","BCC - BON PH2 Corner Collector","5/31/2008 6:26:41 AM","1"
"3D9.1BF27F9A84","BCC - BON PH2 Corner Collector","5/30/2008 10:40:48 PM","1"
"3D9.1BF27EE1F6","BCC - BON PH2 Corner Collector","5/30/2008 1:02:22 PM","1"
"3D9.1BF1C4128E","BCC - BON PH2 Corner Collector","5/30/2008 8:28:51 AM","1"
"3D9.1BF1CE8A77","BCC - BON PH2 Corner Collector","5/30/2008 6:03:54 AM","1"
"3D9.1BF27FA23C","BCC - BON PH2 Corner Collector","5/30/2008 5:59:08 AM","1"
"3D9.1BF262C8B0","BCC - BON PH2 Corner Collector","5/30/2008 5:17:13 AM","1"
"3D9.1BF280225F","B2J - Bonneville PH2 Juvenile","5/30/2008 1:20:41 AM","1"
"3D9.1BF2804F06","B2J - Bonneville PH2 Juvenile","5/29/2008 6:26:44 PM","1"
"3D9.1BF280D736","BCC - BON PH2 Corner Collector","5/29/2008 4:55:22 PM","1"
"3D9.1BF2431037","BCC - BON PH2 Corner Collector","5/29/2008 4:39:19 AM","1"
"3D9.1BF27FBBCD","B2J - Bonneville PH2 Juvenile","5/28/2008 5:47:52 PM","1"
"3D9.1BF2805795","BCC - BON PH2 Corner Collector","5/28/2008 5:40:32 PM","1"
"3D9.1BF280427E","BCC - BON PH2 Corner Collector","5/28/2008 3:08:28 PM","1"
"3D9.1BF2804C5F","BCC - BON PH2 Corner Collector","5/28/2008 5:20:46 AM","1"
"3D9.1BF280C6F4","BCC - BON PH2 Corner Collector","5/28/2008 5:05:28 AM","1"
"3D9.1BF1C4BFC6","BCC - BON PH2 Corner Collector","5/28/2008 4:46:50 AM","1"
"3D9.1BF27FCD71","B2J - Bonneville PH2 Juvenile","5/28/2008 2:30:25 AM","1"
"3D9.1BF280A5AF","B2J - Bonneville PH2 Juvenile","5/28/2008 12:52:36 AM","1"
