"Tag Code","Site Name","First Time Value","Count"
"3DD.003D582F96","BO4 - Bonneville WA Ladder Slots","5/21/2023 2:11:24 PM","1"
"3DD.003D582F96","BO2 - Bonneville Cascades Is. Ladder","5/21/2023 12:53:58 PM","1"
"3DD.003D581247","BO1 - Bonneville Bradford Is. Ladder","5/21/2023 9:55:32 AM","1"
"384.3B23ABECC8","BO1 - Bonneville Bradford Is. Ladder","5/20/2023 7:18:50 PM","1"
"3DD.003D581372","BO4 - Bonneville WA Ladder Slots","5/20/2023 12:38:59 PM","1"
"3DD.003D581372","BO2 - Bonneville Cascades Is. Ladder","5/20/2023 11:01:51 AM","1"
"384.3B23ABF990","BO1 - Bonneville Bradford Is. Ladder","5/20/2023 7:48:59 AM","1"
"3DD.003D795390","BO4 - Bonneville WA Ladder Slots","5/19/2023 6:14:56 PM","1"
"3DD.003D795390","BO3 - Bonneville WA Shore Ladder/AFF","5/19/2023 5:15:28 PM","1"
"3DD.003D583003","BO4 - Bonneville WA Ladder Slots","5/19/2023 4:37:24 PM","1"
"3DD.003D583003","BO3 - Bonneville WA Shore Ladder/AFF","5/19/2023 3:10:46 PM","1"
"3DD.003D5819BA","BO4 - Bonneville WA Ladder Slots","5/18/2023 11:14:43 AM","1"
"3DD.003D5819BA","BO3 - Bonneville WA Shore Ladder/AFF","5/18/2023 8:30:42 AM","1"
"3DD.0077B330B5","BO4 - Bonneville WA Ladder Slots","5/17/2023 1:00:27 PM","1"
"3DD.0077B330B5","BO2 - Bonneville Cascades Is. Ladder","5/17/2023 11:54:31 AM","1"
"384.3B23AC2865","BO4 - Bonneville WA Ladder Slots","5/16/2023 1:30:36 PM","1"
"384.3B23AC2865","BO2 - Bonneville Cascades Is. Ladder","5/16/2023 12:58:26 PM","1"
"3DD.003D794C41","BO4 - Bonneville WA Ladder Slots","5/15/2023 5:21:19 PM","1"
"3DD.003D794C41","BO3 - Bonneville WA Shore Ladder/AFF","5/15/2023 4:45:40 PM","1"
"3DD.003D7951F0","BO1 - Bonneville Bradford Is. Ladder","5/15/2023 3:07:01 PM","1"
"3DD.003D794D84","BO4 - Bonneville WA Ladder Slots","5/11/2023 8:15:43 PM","1"
"3DD.003D794D84","BO3 - Bonneville WA Shore Ladder/AFF","5/11/2023 7:19:37 PM","1"
"3DD.0077B2CC9A","BO4 - Bonneville WA Ladder Slots","5/11/2023 4:15:42 PM","1"
"3DD.0077B2CC9A","BO3 - Bonneville WA Shore Ladder/AFF","5/11/2023 2:36:58 PM","1"
"3DD.003D582EC6","BO4 - Bonneville WA Ladder Slots","5/10/2023 4:49:06 PM","1"
"3DD.003D582EC6","BO3 - Bonneville WA Shore Ladder/AFF","5/10/2023 3:29:15 PM","1"
"3DD.003D7952DE","BO1 - Bonneville Bradford Is. Ladder","5/9/2023 3:20:48 PM","1"
"3DD.003D581615","BO1 - Bonneville Bradford Is. Ladder","5/9/2023 3:09:53 PM","1"
"3DD.003D794D03","BO1 - Bonneville Bradford Is. Ladder","5/8/2023 4:10:47 PM","1"
"384.3B23ABE855","BO4 - Bonneville WA Ladder Slots","5/6/2023 3:08:03 PM","1"
"384.3B23ABEC72","BO1 - Bonneville Bradford Is. Ladder","5/1/2023 10:37:30 AM","1"
"3DD.003D582F37","BO1 - Bonneville Bradford Is. Ladder","7/6/2022 8:45:18 AM","1"
"3DD.0077B320B4","BO4 - Bonneville WA Ladder Slots","7/2/2022 2:50:30 PM","1"
"3DD.0077B320B4","BO3 - Bonneville WA Shore Ladder/AFF","7/2/2022 11:50:16 AM","1"
"3DD.0077B320B4","BO1 - Bonneville Bradford Is. Ladder","6/29/2022 3:26:59 PM","1"
"3DD.0077B2C10C","BO4 - Bonneville WA Ladder Slots","6/27/2022 1:27:47 PM","1"
"3DD.0077B2C10C","BO2 - Bonneville Cascades Is. Ladder","6/27/2022 12:31:37 PM","1"
"3DD.0077B2C10C","BO1 - Bonneville Bradford Is. Ladder","6/27/2022 7:30:05 AM","1"
"3DD.0077B2F304","BO4 - Bonneville WA Ladder Slots","6/25/2022 8:09:54 AM","1"
"3DD.0077B2F304","BO3 - Bonneville WA Shore Ladder/AFF","6/25/2022 6:55:50 AM","1"
"3DD.003D581985","BO4 - Bonneville WA Ladder Slots","6/21/2022 9:48:32 AM","1"
"3DD.003D581985","BO3 - Bonneville WA Shore Ladder/AFF","6/21/2022 8:12:25 AM","1"
"3DD.0077B2E744","BO4 - Bonneville WA Ladder Slots","6/17/2022 2:33:15 PM","1"
"3DD.0077B2E744","BO3 - Bonneville WA Shore Ladder/AFF","6/17/2022 12:55:36 PM","1"
"3DD.003D795279","BO1 - Bonneville Bradford Is. Ladder","6/12/2022 2:48:09 PM","1"
"3DD.003D5811BA","BO1 - Bonneville Bradford Is. Ladder","6/10/2022 4:20:54 PM","1"
"3DD.003D581724","BO1 - Bonneville Bradford Is. Ladder","6/9/2022 6:00:21 PM","1"
"384.3B23AC13AC","BO4 - Bonneville WA Ladder Slots","6/9/2022 2:01:03 PM","1"
"384.3B23AC13AC","BO2 - Bonneville Cascades Is. Ladder","6/9/2022 12:23:18 PM","1"
"3DD.003D371F27","BO4 - Bonneville WA Ladder Slots","6/9/2022 6:03:06 AM","1"
"3DD.003D371F27","BO2 - Bonneville Cascades Is. Ladder","6/8/2022 5:31:23 PM","1"
"384.3B23ABDF40","BO1 - Bonneville Bradford Is. Ladder","6/6/2022 6:11:53 PM","1"
"3DD.003D58134A","BO1 - Bonneville Bradford Is. Ladder","6/6/2022 4:36:53 PM","1"
"3DD.0077B33CD7","BO4 - Bonneville WA Ladder Slots","6/6/2022 7:26:47 AM","1"
"3DD.0077B33CD7","BO2 - Bonneville Cascades Is. Ladder","6/5/2022 7:30:53 PM","1"
"384.3B23AB96D3","BO1 - Bonneville Bradford Is. Ladder","6/3/2022 2:36:10 PM","1"
"3DD.0077B25227","BO4 - Bonneville WA Ladder Slots","6/2/2022 5:40:28 AM","1"
"3DD.0077B25227","BO2 - Bonneville Cascades Is. Ladder","6/1/2022 7:04:10 PM","1"
"3DD.0077B0C959","BO4 - Bonneville WA Ladder Slots","6/1/2022 3:32:06 PM","1"
"3DD.0077B0C959","BO2 - Bonneville Cascades Is. Ladder","6/1/2022 2:19:30 PM","1"
"3DD.0077B2D125","BO4 - Bonneville WA Ladder Slots","6/1/2022 2:14:31 PM","1"
"3DD.0077B2D125","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2022 12:37:31 PM","1"
